Horodatage; IDC 12102954 | Consommation | EA, Courbe Origine, Pertes incluses
06/01/2022 14:30:00;314,000
06/01/2022 14:40:00;318,000
06/01/2022 14:50:00;305,000
06/01/2022 15:00:00;305,000
06/01/2022 15:10:00;308,000
06/01/2022 15:20:00;305,000
06/01/2022 15:30:00;307,000
06/01/2022 15:40:00;330,000
06/01/2022 15:50:00;298,000
06/01/2022 16:00:00;360,000
06/01/2022 16:10:00;369,000
06/01/2022 16:20:00;354,000
06/01/2022 16:30:00;355,000
06/01/2022 16:40:00;357,000
06/01/2022 16:50:00;339,000
06/01/2022 17:00:00;330,000
06/01/2022 17:10:00;332,000
06/01/2022 17:20:00;326,000
06/01/2022 17:30:00;317,000
06/01/2022 17:40:00;289,000
06/01/2022 17:50:00;235,000
06/01/2022 18:00:00;192,000
06/01/2022 18:10:00;175,000
06/01/2022 18:20:00;158,000
06/01/2022 18:30:00;153,000
06/01/2022 18:40:00;166,000
06/01/2022 18:50:00;168,000
06/01/2022 19:00:00;165,000
06/01/2022 19:10:00;176,000
06/01/2022 19:20:00;182,000
06/01/2022 19:30:00;147,000
06/01/2022 19:40:00;134,000
06/01/2022 19:50:00;130,000
06/01/2022 20:00:00;131,000
06/01/2022 20:10:00;128,000
06/01/2022 20:20:00;126,000
06/01/2022 20:30:00;126,000
06/01/2022 20:40:00;127,000
06/01/2022 20:50:00;129,000
06/01/2022 21:00:00;119,000
06/01/2022 21:10:00;121,000
06/01/2022 21:20:00;122,000
06/01/2022 21:30:00;122,000
06/01/2022 21:40:00;124,000
06/01/2022 21:50:00;123,000
06/01/2022 22:00:00;121,000
06/01/2022 22:10:00;115,000
06/01/2022 22:20:00;119,000
06/01/2022 22:30:00;119,000
06/01/2022 22:40:00;114,000
06/01/2022 22:50:00;115,000
06/01/2022 23:00:00;111,000
06/01/2022 23:10:00;111,000
06/01/2022 23:20:00;107,000
06/01/2022 23:30:00;110,000
06/01/2022 23:40:00;105,000
06/01/2022 23:50:00;105,000
07/01/2022 00:00:00;106,000
07/01/2022 00:10:00;109,000
07/01/2022 00:20:00;106,000
07/01/2022 00:30:00;106,000
07/01/2022 00:40:00;103,000
07/01/2022 00:50:00;104,000
07/01/2022 01:00:00;105,000
07/01/2022 01:10:00;107,000
07/01/2022 01:20:00;104,000
07/01/2022 01:30:00;105,000
07/01/2022 01:40:00;99,000
07/01/2022 01:50:00;96,000
07/01/2022 02:00:00;99,000
07/01/2022 02:10:00;98,000
07/01/2022 02:20:00;99,000
07/01/2022 02:30:00;94,000
07/01/2022 02:40:00;94,000
07/01/2022 02:50:00;92,000
07/01/2022 03:00:00;96,000
07/01/2022 03:10:00;98,000
07/01/2022 03:20:00;99,000
07/01/2022 03:30:00;93,000
07/01/2022 03:40:00;96,000
07/01/2022 03:50:00;95,000
07/01/2022 04:00:00;96,000
07/01/2022 04:10:00;97,000
07/01/2022 04:20:00;99,000
07/01/2022 04:30:00;104,000
07/01/2022 04:40:00;106,000
07/01/2022 04:50:00;100,000
07/01/2022 05:00:00;109,000
07/01/2022 05:10:00;111,000
07/01/2022 05:20:00;118,000
07/01/2022 05:30:00;132,000
07/01/2022 05:40:00;177,000
07/01/2022 05:50:00;186,000
07/01/2022 06:00:00;214,000
07/01/2022 06:10:00;228,000
07/01/2022 06:20:00;219,000
07/01/2022 06:30:00;215,000
07/01/2022 06:40:00;230,000
07/01/2022 06:50:00;259,000
07/01/2022 07:00:00;274,000
07/01/2022 07:10:00;252,000
07/01/2022 07:20:00;282,000
07/01/2022 07:30:00;308,000
07/01/2022 07:40:00;319,000
07/01/2022 07:50:00;311,000
07/01/2022 08:00:00;334,000
07/01/2022 08:10:00;340,000
07/01/2022 08:20:00;367,000
07/01/2022 08:30:00;429,000
07/01/2022 08:40:00;403,000
07/01/2022 08:50:00;409,000
07/01/2022 09:00:00;411,000
07/01/2022 09:10:00;384,000
07/01/2022 09:20:00;386,000
07/01/2022 09:30:00;393,000
07/01/2022 09:40:00;377,000
07/01/2022 09:50:00;384,000
07/01/2022 10:00:00;371,000
07/01/2022 10:10:00;374,000
07/01/2022 10:20:00;378,000
07/01/2022 10:30:00;404,000
07/01/2022 10:40:00;395,000
07/01/2022 10:50:00;380,000
07/01/2022 11:00:00;359,000
07/01/2022 11:10:00;348,000
07/01/2022 11:20:00;359,000
07/01/2022 11:30:00;356,000
07/01/2022 11:40:00;367,000
07/01/2022 11:50:00;377,000
07/01/2022 12:00:00;347,000
07/01/2022 12:10:00;318,000
07/01/2022 12:20:00;310,000
07/01/2022 12:30:00;303,000
07/01/2022 12:40:00;302,000
07/01/2022 12:50:00;307,000
07/01/2022 13:00:00;304,000
07/01/2022 13:10:00;317,000
07/01/2022 13:20:00;333,000
07/01/2022 13:30:00;357,000
07/01/2022 13:40:00;362,000
07/01/2022 13:50:00;341,000
07/01/2022 14:00:00;331,000
07/01/2022 14:10:00;316,000
07/01/2022 14:20:00;305,000
07/01/2022 14:30:00;313,000
07/01/2022 14:40:00;328,000
07/01/2022 14:50:00;328,000
07/01/2022 15:00:00;314,000
07/01/2022 15:10:00;308,000
07/01/2022 15:20:00;310,000
07/01/2022 15:30:00;310,000
07/01/2022 15:40:00;296,000
07/01/2022 15:50:00;283,000
07/01/2022 16:00:00;299,000
07/01/2022 16:10:00;308,000
07/01/2022 16:20:00;300,000
07/01/2022 16:30:00;267,000
07/01/2022 16:40:00;260,000
07/01/2022 16:50:00;260,000
07/01/2022 17:00:00;242,000
07/01/2022 17:10:00;242,000
07/01/2022 17:20:00;218,000
07/01/2022 17:30:00;202,000
07/01/2022 17:40:00;202,000
07/01/2022 17:50:00;183,000
07/01/2022 18:00:00;147,000
07/01/2022 18:10:00;146,000
07/01/2022 18:20:00;138,000
07/01/2022 18:30:00;130,000
07/01/2022 18:40:00;133,000
07/01/2022 18:50:00;133,000
07/01/2022 19:00:00;129,000
07/01/2022 19:10:00;129,000
07/01/2022 19:20:00;126,000
07/01/2022 19:30:00;127,000
07/01/2022 19:40:00;135,000
07/01/2022 19:50:00;126,000
07/01/2022 20:00:00;125,000
07/01/2022 20:10:00;122,000
07/01/2022 20:20:00;121,000
07/01/2022 20:30:00;118,000
07/01/2022 20:40:00;118,000
07/01/2022 20:50:00;118,000
07/01/2022 21:00:00;114,000
07/01/2022 21:10:00;108,000
07/01/2022 21:20:00;105,000
07/01/2022 21:30:00;105,000
07/01/2022 21:40:00;104,000
07/01/2022 21:50:00;105,000
07/01/2022 22:00:00;103,000
07/01/2022 22:10:00;104,000
07/01/2022 22:20:00;104,000
07/01/2022 22:30:00;103,000
07/01/2022 22:40:00;104,000
07/01/2022 22:50:00;102,000
07/01/2022 23:00:00;101,000
07/01/2022 23:10:00;101,000
07/01/2022 23:20:00;101,000
07/01/2022 23:30:00;95,000
07/01/2022 23:40:00;97,000
07/01/2022 23:50:00;95,000
08/01/2022 00:00:00;98,000
08/01/2022 00:10:00;97,000
08/01/2022 00:20:00;100,000
08/01/2022 00:30:00;99,000
08/01/2022 00:40:00;99,000
08/01/2022 00:50:00;96,000
08/01/2022 01:00:00;98,000
08/01/2022 01:10:00;96,000
08/01/2022 01:20:00;99,000
08/01/2022 01:30:00;96,000
08/01/2022 01:40:00;102,000
08/01/2022 01:50:00;95,000
08/01/2022 02:00:00;93,000
08/01/2022 02:10:00;95,000
08/01/2022 02:20:00;90,000
08/01/2022 02:30:00;96,000
08/01/2022 02:40:00;96,000
08/01/2022 02:50:00;97,000
08/01/2022 03:00:00;91,000
08/01/2022 03:10:00;93,000
08/01/2022 03:20:00;89,000
08/01/2022 03:30:00;91,000
08/01/2022 03:40:00;93,000
08/01/2022 03:50:00;94,000
08/01/2022 04:00:00;97,000
08/01/2022 04:10:00;92,000
08/01/2022 04:20:00;95,000
08/01/2022 04:30:00;93,000
08/01/2022 04:40:00;91,000
08/01/2022 04:50:00;98,000
08/01/2022 05:00:00;94,000
08/01/2022 05:10:00;98,000
08/01/2022 05:20:00;101,000
08/01/2022 05:30:00;103,000
08/01/2022 05:40:00;103,000
08/01/2022 05:50:00;102,000
08/01/2022 06:00:00;104,000
08/01/2022 06:10:00;102,000
08/01/2022 06:20:00;102,000
08/01/2022 06:30:00;101,000
08/01/2022 06:40:00;106,000
08/01/2022 06:50:00;109,000
08/01/2022 07:00:00;111,000
08/01/2022 07:10:00;109,000
08/01/2022 07:20:00;108,000
08/01/2022 07:30:00;102,000
08/01/2022 07:40:00;103,000
08/01/2022 07:50:00;101,000
08/01/2022 08:00:00;108,000
08/01/2022 08:10:00;106,000
08/01/2022 08:20:00;103,000
08/01/2022 08:30:00;98,000
08/01/2022 08:40:00;93,000
08/01/2022 08:50:00;95,000
08/01/2022 09:00:00;91,000
08/01/2022 09:10:00;91,000
08/01/2022 09:20:00;91,000
08/01/2022 09:30:00;96,000
08/01/2022 09:40:00;94,000
08/01/2022 09:50:00;94,000
08/01/2022 10:00:00;94,000
08/01/2022 10:10:00;92,000
08/01/2022 10:20:00;94,000
08/01/2022 10:30:00;95,000
08/01/2022 10:40:00;96,000
08/01/2022 10:50:00;92,000
08/01/2022 11:00:00;102,000
08/01/2022 11:10:00;98,000
08/01/2022 11:20:00;94,000
08/01/2022 11:30:00;96,000
08/01/2022 11:40:00;93,000
08/01/2022 11:50:00;99,000
08/01/2022 12:00:00;94,000
08/01/2022 12:10:00;95,000
08/01/2022 12:20:00;98,000
08/01/2022 12:30:00;98,000
08/01/2022 12:40:00;96,000
08/01/2022 12:50:00;100,000
08/01/2022 13:00:00;98,000
08/01/2022 13:10:00;98,000
08/01/2022 13:20:00;103,000
08/01/2022 13:30:00;101,000
08/01/2022 13:40:00;104,000
08/01/2022 13:50:00;98,000
08/01/2022 14:00:00;96,000
08/01/2022 14:10:00;103,000
08/01/2022 14:20:00;103,000
08/01/2022 14:30:00;99,000
08/01/2022 14:40:00;97,000
08/01/2022 14:50:00;101,000
08/01/2022 15:00:00;102,000
08/01/2022 15:10:00;107,000
08/01/2022 15:20:00;104,000
08/01/2022 15:30:00;96,000
08/01/2022 15:40:00;101,000
08/01/2022 15:50:00;92,000
08/01/2022 16:00:00;99,000
08/01/2022 16:10:00;95,000
08/01/2022 16:20:00;94,000
08/01/2022 16:30:00;93,000
08/01/2022 16:40:00;89,000
08/01/2022 16:50:00;92,000
08/01/2022 17:00:00;96,000
08/01/2022 17:10:00;100,000
08/01/2022 17:20:00;98,000
08/01/2022 17:30:00;104,000
08/01/2022 17:40:00;102,000
08/01/2022 17:50:00;100,000
08/01/2022 18:00:00;101,000
08/01/2022 18:10:00;98,000
08/01/2022 18:20:00;101,000
08/01/2022 18:30:00;108,000
08/01/2022 18:40:00;108,000
08/01/2022 18:50:00;101,000
08/01/2022 19:00:00;101,000
08/01/2022 19:10:00;102,000
08/01/2022 19:20:00;106,000
08/01/2022 19:30:00;101,000
08/01/2022 19:40:00;107,000
08/01/2022 19:50:00;108,000
08/01/2022 20:00:00;108,000
08/01/2022 20:10:00;97,000
08/01/2022 20:20:00;97,000
08/01/2022 20:30:00;97,000
08/01/2022 20:40:00;96,000
08/01/2022 20:50:00;98,000
08/01/2022 21:00:00;95,000
08/01/2022 21:10:00;97,000
08/01/2022 21:20:00;101,000
08/01/2022 21:30:00;100,000
08/01/2022 21:40:00;97,000
08/01/2022 21:50:00;98,000
08/01/2022 22:00:00;104,000
08/01/2022 22:10:00;103,000
08/01/2022 22:20:00;98,000
08/01/2022 22:30:00;95,000
08/01/2022 22:40:00;86,000
08/01/2022 22:50:00;92,000
08/01/2022 23:00:00;91,000
08/01/2022 23:10:00;92,000
08/01/2022 23:20:00;95,000
08/01/2022 23:30:00;94,000
08/01/2022 23:40:00;97,000
08/01/2022 23:50:00;94,000
09/01/2022 00:00:00;96,000
09/01/2022 00:10:00;97,000
09/01/2022 00:20:00;101,000
09/01/2022 00:30:00;100,000
09/01/2022 00:40:00;97,000
09/01/2022 00:50:00;102,000
09/01/2022 01:00:00;101,000
09/01/2022 01:10:00;100,000
09/01/2022 01:20:00;95,000
09/01/2022 01:30:00;97,000
09/01/2022 01:40:00;97,000
09/01/2022 01:50:00;101,000
09/01/2022 02:00:00;101,000
09/01/2022 02:10:00;99,000
09/01/2022 02:20:00;100,000
09/01/2022 02:30:00;100,000
09/01/2022 02:40:00;103,000
09/01/2022 02:50:00;100,000
09/01/2022 03:00:00;99,000
09/01/2022 03:10:00;100,000
09/01/2022 03:20:00;108,000
09/01/2022 03:30:00;100,000
09/01/2022 03:40:00;103,000
09/01/2022 03:50:00;108,000
09/01/2022 04:00:00;104,000
09/01/2022 04:10:00;104,000
09/01/2022 04:20:00;102,000
09/01/2022 04:30:00;104,000
09/01/2022 04:40:00;108,000
09/01/2022 04:50:00;100,000
09/01/2022 05:00:00;100,000
09/01/2022 05:10:00;99,000
09/01/2022 05:20:00;103,000
09/01/2022 05:30:00;108,000
09/01/2022 05:40:00;110,000
09/01/2022 05:50:00;110,000
09/01/2022 06:00:00;112,000
09/01/2022 06:10:00;113,000
09/01/2022 06:20:00;112,000
09/01/2022 06:30:00;112,000
09/01/2022 06:40:00;110,000
09/01/2022 06:50:00;110,000
09/01/2022 07:00:00;112,000
09/01/2022 07:10:00;103,000
09/01/2022 07:20:00;107,000
09/01/2022 07:30:00;107,000
09/01/2022 07:40:00;108,000
09/01/2022 07:50:00;108,000
09/01/2022 08:00:00;105,000
09/01/2022 08:10:00;104,000
09/01/2022 08:20:00;101,000
09/01/2022 08:30:00;101,000
09/01/2022 08:40:00;105,000
09/01/2022 08:50:00;102,000
09/01/2022 09:00:00;101,000
09/01/2022 09:10:00;102,000
09/01/2022 09:20:00;102,000
09/01/2022 09:30:00;99,000
09/01/2022 09:40:00;101,000
09/01/2022 09:50:00;101,000
09/01/2022 10:00:00;100,000
09/01/2022 10:10:00;107,000
09/01/2022 10:20:00;104,000
09/01/2022 10:30:00;106,000
09/01/2022 10:40:00;106,000
09/01/2022 10:50:00;98,000
09/01/2022 11:00:00;102,000
09/01/2022 11:10:00;100,000
09/01/2022 11:20:00;101,000
09/01/2022 11:30:00;103,000
09/01/2022 11:40:00;103,000
09/01/2022 11:50:00;100,000
09/01/2022 12:00:00;108,000
09/01/2022 12:10:00;106,000
09/01/2022 12:20:00;104,000
09/01/2022 12:30:00;104,000
09/01/2022 12:40:00;103,000
09/01/2022 12:50:00;106,000
09/01/2022 13:00:00;106,000
09/01/2022 13:10:00;103,000
09/01/2022 13:20:00;102,000
09/01/2022 13:30:00;103,000
09/01/2022 13:40:00;105,000
09/01/2022 13:50:00;97,000
09/01/2022 14:00:00;98,000
09/01/2022 14:10:00;99,000
09/01/2022 14:20:00;98,000
09/01/2022 14:30:00;99,000
09/01/2022 14:40:00;104,000
09/01/2022 14:50:00;106,000
09/01/2022 15:00:00;101,000
09/01/2022 15:10:00;105,000
09/01/2022 15:20:00;97,000
09/01/2022 15:30:00;99,000
09/01/2022 15:40:00;99,000
09/01/2022 15:50:00;101,000
09/01/2022 16:00:00;104,000
09/01/2022 16:10:00;99,000
09/01/2022 16:20:00;106,000
09/01/2022 16:30:00;105,000
09/01/2022 16:40:00;101,000
09/01/2022 16:50:00;105,000
09/01/2022 17:00:00;101,000
09/01/2022 17:10:00;104,000
09/01/2022 17:20:00;106,000
09/01/2022 17:30:00;110,000
09/01/2022 17:40:00;100,000
09/01/2022 17:50:00;101,000
09/01/2022 18:00:00;104,000
09/01/2022 18:10:00;103,000
09/01/2022 18:20:00;101,000
09/01/2022 18:30:00;103,000
09/01/2022 18:40:00;103,000
09/01/2022 18:50:00;102,000
09/01/2022 19:00:00;104,000
09/01/2022 19:10:00;103,000
09/01/2022 19:20:00;112,000
09/01/2022 19:30:00;110,000
09/01/2022 19:40:00;109,000
09/01/2022 19:50:00;110,000
09/01/2022 20:00:00;106,000
09/01/2022 20:10:00;102,000
09/01/2022 20:20:00;105,000
09/01/2022 20:30:00;101,000
09/01/2022 20:40:00;107,000
09/01/2022 20:50:00;106,000
09/01/2022 21:00:00;105,000
09/01/2022 21:10:00;105,000
09/01/2022 21:20:00;106,000
09/01/2022 21:30:00;104,000
09/01/2022 21:40:00;106,000
09/01/2022 21:50:00;105,000
09/01/2022 22:00:00;101,000
09/01/2022 22:10:00;103,000
09/01/2022 22:20:00;99,000
09/01/2022 22:30:00;99,000
09/01/2022 22:40:00;91,000
09/01/2022 22:50:00;92,000
09/01/2022 23:00:00;92,000
09/01/2022 23:10:00;91,000
09/01/2022 23:20:00;93,000
09/01/2022 23:30:00;91,000
09/01/2022 23:40:00;91,000
09/01/2022 23:50:00;89,000
10/01/2022 00:00:00;89,000
10/01/2022 00:10:00;92,000
10/01/2022 00:20:00;92,000
10/01/2022 00:30:00;95,000
10/01/2022 00:40:00;96,000
10/01/2022 00:50:00;92,000
10/01/2022 01:00:00;91,000
10/01/2022 01:10:00;96,000
10/01/2022 01:20:00;90,000
10/01/2022 01:30:00;92,000
10/01/2022 01:40:00;92,000
10/01/2022 01:50:00;93,000
10/01/2022 02:00:00;96,000
10/01/2022 02:10:00;95,000
10/01/2022 02:20:00;95,000
10/01/2022 02:30:00;101,000
10/01/2022 02:40:00;101,000
10/01/2022 02:50:00;99,000
10/01/2022 03:00:00;99,000
10/01/2022 03:10:00;99,000
10/01/2022 03:20:00;99,000
10/01/2022 03:30:00;96,000
10/01/2022 03:40:00;97,000
10/01/2022 03:50:00;94,000
10/01/2022 04:00:00;99,000
10/01/2022 04:10:00;99,000
10/01/2022 04:20:00;97,000
10/01/2022 04:30:00;96,000
10/01/2022 04:40:00;95,000
10/01/2022 04:50:00;98,000
10/01/2022 05:00:00;103,000
10/01/2022 05:10:00;108,000
10/01/2022 05:20:00;119,000
10/01/2022 05:30:00;133,000
10/01/2022 05:40:00;143,000
10/01/2022 05:50:00;174,000
10/01/2022 06:00:00;208,000
10/01/2022 06:10:00;218,000
10/01/2022 06:20:00;237,000
10/01/2022 06:30:00;234,000
10/01/2022 06:40:00;220,000
10/01/2022 06:50:00;228,000
10/01/2022 07:00:00;263,000
10/01/2022 07:10:00;267,000
10/01/2022 07:20:00;295,000
10/01/2022 07:30:00;311,000
10/01/2022 07:40:00;294,000
10/01/2022 07:50:00;336,000
10/01/2022 08:00:00;367,000
10/01/2022 08:10:00;380,000
10/01/2022 08:20:00;369,000
10/01/2022 08:30:00;410,000
10/01/2022 08:40:00;418,000
10/01/2022 08:50:00;415,000
10/01/2022 09:00:00;387,000
10/01/2022 09:10:00;403,000
10/01/2022 09:20:00;413,000
10/01/2022 09:30:00;397,000
10/01/2022 09:40:00;386,000
10/01/2022 09:50:00;425,000
10/01/2022 10:00:00;372,000
10/01/2022 10:10:00;378,000
10/01/2022 10:20:00;372,000
10/01/2022 10:30:00;370,000
10/01/2022 10:40:00;378,000
10/01/2022 10:50:00;396,000
10/01/2022 11:00:00;369,000
10/01/2022 11:10:00;375,000
10/01/2022 11:20:00;384,000
10/01/2022 11:30:00;364,000
10/01/2022 11:40:00;347,000
10/01/2022 11:50:00;372,000
10/01/2022 12:00:00;382,000
10/01/2022 12:10:00;350,000
10/01/2022 12:20:00;350,000
10/01/2022 12:30:00;334,000
10/01/2022 12:40:00;318,000
10/01/2022 12:50:00;320,000
10/01/2022 13:00:00;304,000
10/01/2022 13:10:00;306,000
10/01/2022 13:20:00;327,000
10/01/2022 13:30:00;302,000
10/01/2022 13:40:00;281,000
10/01/2022 13:50:00;287,000
10/01/2022 14:00:00;295,000
10/01/2022 14:10:00;319,000
10/01/2022 14:20:00;316,000
10/01/2022 14:30:00;341,000
10/01/2022 14:40:00;333,000
10/01/2022 14:50:00;319,000
10/01/2022 15:00:00;304,000
10/01/2022 15:10:00;315,000
10/01/2022 15:20:00;293,000
10/01/2022 15:30:00;323,000
10/01/2022 15:40:00;294,000
10/01/2022 15:50:00;290,000
10/01/2022 16:00:00;287,000
10/01/2022 16:10:00;312,000
10/01/2022 16:20:00;304,000
10/01/2022 16:30:00;275,000
10/01/2022 16:40:00;266,000
10/01/2022 16:50:00;277,000
10/01/2022 17:00:00;291,000
10/01/2022 17:10:00;287,000
10/01/2022 17:20:00;294,000
10/01/2022 17:30:00;272,000
10/01/2022 17:40:00;276,000
10/01/2022 17:50:00;243,000
10/01/2022 18:00:00;210,000
10/01/2022 18:10:00;200,000
10/01/2022 18:20:00;164,000
10/01/2022 18:30:00;160,000
10/01/2022 18:40:00;166,000
10/01/2022 18:50:00;174,000
10/01/2022 19:00:00;168,000
10/01/2022 19:10:00;158,000
10/01/2022 19:20:00;135,000
10/01/2022 19:30:00;131,000
10/01/2022 19:40:00;130,000
10/01/2022 19:50:00;129,000
10/01/2022 20:00:00;132,000
10/01/2022 20:10:00;125,000
10/01/2022 20:20:00;128,000
10/01/2022 20:30:00;123,000
10/01/2022 20:40:00;124,000
10/01/2022 20:50:00;124,000
10/01/2022 21:00:00;120,000
10/01/2022 21:10:00;125,000
10/01/2022 21:20:00;125,000
10/01/2022 21:30:00;120,000
10/01/2022 21:40:00;118,000
10/01/2022 21:50:00;117,000
10/01/2022 22:00:00;118,000
10/01/2022 22:10:00;116,000
10/01/2022 22:20:00;118,000
10/01/2022 22:30:00;117,000
10/01/2022 22:40:00;113,000
10/01/2022 22:50:00;116,000
10/01/2022 23:00:00;113,000
10/01/2022 23:10:00;116,000
10/01/2022 23:20:00;114,000
10/01/2022 23:30:00;102,000
10/01/2022 23:40:00;108,000
10/01/2022 23:50:00;101,000
11/01/2022 00:00:00;107,000
11/01/2022 00:10:00;111,000
11/01/2022 00:20:00;106,000
11/01/2022 00:30:00;104,000
11/01/2022 00:40:00;106,000
11/01/2022 00:50:00;103,000
11/01/2022 01:00:00;102,000
11/01/2022 01:10:00;101,000
11/01/2022 01:20:00;101,000
11/01/2022 01:30:00;96,000
11/01/2022 01:40:00;99,000
11/01/2022 01:50:00;99,000
11/01/2022 02:00:00;99,000
11/01/2022 02:10:00;99,000
11/01/2022 02:20:00;101,000
11/01/2022 02:30:00;103,000
11/01/2022 02:40:00;103,000
11/01/2022 02:50:00;99,000
11/01/2022 03:00:00;103,000
11/01/2022 03:10:00;101,000
11/01/2022 03:20:00;100,000
11/01/2022 03:30:00;99,000
11/01/2022 03:40:00;99,000
11/01/2022 03:50:00;103,000
11/01/2022 04:00:00;105,000
11/01/2022 04:10:00;113,000
11/01/2022 04:20:00;109,000
11/01/2022 04:30:00;105,000
11/01/2022 04:40:00;104,000
11/01/2022 04:50:00;103,000
11/01/2022 05:00:00;113,000
11/01/2022 05:10:00;116,000
11/01/2022 05:20:00;112,000
11/01/2022 05:30:00;128,000
11/01/2022 05:40:00;160,000
11/01/2022 05:50:00;199,000
11/01/2022 06:00:00;280,000
11/01/2022 06:10:00;259,000
11/01/2022 06:20:00;218,000
11/01/2022 06:30:00;225,000
11/01/2022 06:40:00;225,000
11/01/2022 06:50:00;231,000
11/01/2022 07:00:00;250,000
11/01/2022 07:10:00;266,000
11/01/2022 07:20:00;287,000
11/01/2022 07:30:00;305,000
11/01/2022 07:40:00;311,000
11/01/2022 07:50:00;316,000
11/01/2022 08:00:00;331,000
11/01/2022 08:10:00;355,000
11/01/2022 08:20:00;385,000
11/01/2022 08:30:00;403,000
11/01/2022 08:40:00;455,000
11/01/2022 08:50:00;392,000
11/01/2022 09:00:00;417,000
11/01/2022 09:10:00;418,000
11/01/2022 09:20:00;398,000
11/01/2022 09:30:00;466,000
11/01/2022 09:40:00;453,000
11/01/2022 09:50:00;416,000
11/01/2022 10:00:00;401,000
11/01/2022 10:10:00;379,000
11/01/2022 10:20:00;366,000
11/01/2022 10:30:00;380,000
11/01/2022 10:40:00;389,000
11/01/2022 10:50:00;415,000
11/01/2022 11:00:00;366,000
11/01/2022 11:10:00;353,000
11/01/2022 11:20:00;360,000
11/01/2022 11:30:00;335,000
11/01/2022 11:40:00;357,000
11/01/2022 11:50:00;378,000
11/01/2022 12:00:00;374,000
11/01/2022 12:10:00;329,000
11/01/2022 12:20:00;320,000
11/01/2022 12:30:00;318,000
11/01/2022 12:40:00;314,000
11/01/2022 12:50:00;312,000
11/01/2022 13:00:00;303,000
11/01/2022 13:10:00;314,000
11/01/2022 13:20:00;327,000
11/01/2022 13:30:00;328,000
11/01/2022 13:40:00;308,000
11/01/2022 13:50:00;303,000
11/01/2022 14:00:00;297,000
11/01/2022 14:10:00;312,000
11/01/2022 14:20:00;301,000
11/01/2022 14:30:00;296,000
11/01/2022 14:40:00;304,000
11/01/2022 14:50:00;302,000
11/01/2022 15:00:00;332,000
11/01/2022 15:10:00;317,000
11/01/2022 15:20:00;307,000
11/01/2022 15:30:00;303,000
11/01/2022 15:40:00;308,000
11/01/2022 15:50:00;294,000
11/01/2022 16:00:00;307,000
11/01/2022 16:10:00;322,000
11/01/2022 16:20:00;315,000
11/01/2022 16:30:00;287,000
11/01/2022 16:40:00;283,000
11/01/2022 16:50:00;286,000
11/01/2022 17:00:00;282,000
11/01/2022 17:10:00;280,000
11/01/2022 17:20:00;272,000
11/01/2022 17:30:00;254,000
11/01/2022 17:40:00;273,000
11/01/2022 17:50:00;240,000
11/01/2022 18:00:00;180,000
11/01/2022 18:10:00;167,000
11/01/2022 18:20:00;169,000
11/01/2022 18:30:00;156,000
11/01/2022 18:40:00;150,000
11/01/2022 18:50:00;166,000
11/01/2022 19:00:00;167,000
11/01/2022 19:10:00;173,000
11/01/2022 19:20:00;155,000
11/01/2022 19:30:00;144,000
11/01/2022 19:40:00;140,000
11/01/2022 19:50:00;137,000
11/01/2022 20:00:00;132,000
11/01/2022 20:10:00;133,000
11/01/2022 20:20:00;137,000
11/01/2022 20:30:00;135,000
11/01/2022 20:40:00;133,000
11/01/2022 20:50:00;130,000
11/01/2022 21:00:00;122,000
11/01/2022 21:10:00;122,000
11/01/2022 21:20:00;124,000
11/01/2022 21:30:00;128,000
11/01/2022 21:40:00;126,000
11/01/2022 21:50:00;117,000
11/01/2022 22:00:00;108,000
11/01/2022 22:10:00;113,000
11/01/2022 22:20:00;109,000
11/01/2022 22:30:00;113,000
11/01/2022 22:40:00;116,000
11/01/2022 22:50:00;115,000
11/01/2022 23:00:00;115,000
11/01/2022 23:10:00;118,000
11/01/2022 23:20:00;118,000
11/01/2022 23:30:00;112,000
11/01/2022 23:40:00;111,000
11/01/2022 23:50:00;110,000
12/01/2022 00:00:00;106,000
12/01/2022 00:10:00;110,000
12/01/2022 00:20:00;112,000
12/01/2022 00:30:00;108,000
12/01/2022 00:40:00;113,000
12/01/2022 00:50:00;110,000
12/01/2022 01:00:00;108,000
12/01/2022 01:10:00;106,000
12/01/2022 01:20:00;110,000
12/01/2022 01:30:00;105,000
12/01/2022 01:40:00;107,000
12/01/2022 01:50:00;108,000
12/01/2022 02:00:00;107,000
12/01/2022 02:10:00;103,000
12/01/2022 02:20:00;106,000
12/01/2022 02:30:00;102,000
12/01/2022 02:40:00;108,000
12/01/2022 02:50:00;108,000
12/01/2022 03:00:00;108,000
12/01/2022 03:10:00;110,000
12/01/2022 03:20:00;103,000
12/01/2022 03:30:00;107,000
12/01/2022 03:40:00;109,000
12/01/2022 03:50:00;109,000
12/01/2022 04:00:00;102,000
12/01/2022 04:10:00;106,000
12/01/2022 04:20:00;106,000
12/01/2022 04:30:00;106,000
12/01/2022 04:40:00;105,000
12/01/2022 04:50:00;110,000
12/01/2022 05:00:00;115,000
12/01/2022 05:10:00;111,000
12/01/2022 05:20:00;116,000
12/01/2022 05:30:00;134,000
12/01/2022 05:40:00;176,000
12/01/2022 05:50:00;200,000
12/01/2022 06:00:00;217,000
